country,year,area,sex,age,population
Andorra,2019,Total,Both Sexes,Total,76177
Andorra,2019,Total,Both Sexes,0 - 4,2719
Andorra,2019,Total,Both Sexes,5 - 9,3823
Andorra,2019,Total,Both Sexes,10 - 14,4027
Andorra,2019,Total,Both Sexes,15 - 19,4077
Andorra,2019,Total,Both Sexes,20 - 24,4005
Andorra,2019,Total,Both Sexes,25 - 29,4570
Andorra,2019,Total,Both Sexes,30 - 34,5062
Andorra,2019,Total,Both Sexes,35 - 39,6269
Andorra,2019,Total,Both Sexes,40 - 44,7035
Andorra,2019,Total,Both Sexes,45 - 49,7083
Andorra,2019,Total,Both Sexes,50 - 54,6792
Andorra,2019,Total,Both Sexes,55 - 59,5926
Andorra,2019,Total,Both Sexes,60 - 64,4443
Andorra,2019,Total,Both Sexes,65 - 69,3333
Andorra,2019,Total,Both Sexes,70 - 74,2668
Andorra,2019,Total,Both Sexes,75 - 79,1785
Andorra,2019,Total,Both Sexes,80 - 84,1190
Andorra,2019,Total,Both Sexes,85 +,1370
Andorra,2019,Total,Male,Total,38789
Andorra,2019,Total,Male,0 - 4,1391
Andorra,2019,Total,Male,5 - 9,1912
Andorra,2019,Total,Male,10 - 14,2124
Andorra,2019,Total,Male,15 - 19,2096
Andorra,2019,Total,Male,20 - 24,2164
Andorra,2019,Total,Male,25 - 29,2356
Andorra,2019,Total,Male,30 - 34,2563
Andorra,2019,Total,Male,35 - 39,3125
Andorra,2019,Total,Male,40 - 44,3511
Andorra,2019,Total,Male,45 - 49,3628
Andorra,2019,Total,Male,50 - 54,3524
Andorra,2019,Total,Male,55 - 59,3062
Andorra,2019,Total,Male,60 - 64,2322
Andorra,2019,Total,Male,65 - 69,1719
Andorra,2019,Total,Male,70 - 74,1416
Andorra,2019,Total,Male,75 - 79,832
Andorra,2019,Total,Male,80 - 84,524
Andorra,2019,Total,Male,85 +,520
Andorra,2019,Total,Female,Total,37388
Andorra,2019,Total,Female,0 - 4,1328
Andorra,2019,Total,Female,5 - 9,1911
Andorra,2019,Total,Female,10 - 14,1903
Andorra,2019,Total,Female,15 - 19,1981
Andorra,2019,Total,Female,20 - 24,1841
Andorra,2019,Total,Female,25 - 29,2214
Andorra,2019,Total,Female,30 - 34,2499
Andorra,2019,Total,Female,35 - 39,3144
Andorra,2019,Total,Female,40 - 44,3524
Andorra,2019,Total,Female,45 - 49,3455
Andorra,2019,Total,Female,50 - 54,3268
Andorra,2019,Total,Female,55 - 59,2864
Andorra,2019,Total,Female,60 - 64,2121
Andorra,2019,Total,Female,65 - 69,1614
Andorra,2019,Total,Female,70 - 74,1252
Andorra,2019,Total,Female,75 - 79,953
Andorra,2019,Total,Female,80 - 84,666
Andorra,2019,Total,Female,85 +,850
Antigua and Barbuda,2019,Total,Both Sexes,Total,96453
Antigua and Barbuda,2019,Total,Both Sexes,0 - 4,6870
Antigua and Barbuda,2019,Total,Both Sexes,5 - 9,6837
Antigua and Barbuda,2019,Total,Both Sexes,10 - 14,7013
Antigua and Barbuda,2019,Total,Both Sexes,15 - 19,7109
Antigua and Barbuda,2019,Total,Both Sexes,20 - 24,7841
Antigua and Barbuda,2019,Total,Both Sexes,25 - 29,7465
Antigua and Barbuda,2019,Total,Both Sexes,30 - 34,7096
Antigua and Barbuda,2019,Total,Both Sexes,35 - 39,7020
Antigua and Barbuda,2019,Total,Both Sexes,40 - 44,6966
Antigua and Barbuda,2019,Total,Both Sexes,45 - 49,6956
Antigua and Barbuda,2019,Total,Both Sexes,50 - 54,6636
Antigua and Barbuda,2019,Total,Both Sexes,55 - 59,5774
Antigua and Barbuda,2019,Total,Both Sexes,60 - 64,4325
Antigua and Barbuda,2019,Total,Both Sexes,65 - 69,3079
Antigua and Barbuda,2019,Total,Both Sexes,70 - 74,2293
Antigua and Barbuda,2019,Total,Both Sexes,75 - 79,1450
Antigua and Barbuda,2019,Total,Both Sexes,80 - 84,739
Antigua and Barbuda,2019,Total,Both Sexes,85 - 89,635
Antigua and Barbuda,2019,Total,Both Sexes,90 - 94,243
Antigua and Barbuda,2019,Total,Both Sexes,95 +,106
Antigua and Barbuda,2019,Total,Male,Total,46180
Antigua and Barbuda,2019,Total,Male,0 - 4,3468
Antigua and Barbuda,2019,Total,Male,5 - 9,3446
Antigua and Barbuda,2019,Total,Male,10 - 14,3572
Antigua and Barbuda,2019,Total,Male,15 - 19,3589
Antigua and Barbuda,2019,Total,Male,20 - 24,3934
Antigua and Barbuda,2019,Total,Male,25 - 29,3680
Antigua and Barbuda,2019,Total,Male,30 - 34,3364
Antigua and Barbuda,2019,Total,Male,35 - 39,3284
Antigua and Barbuda,2019,Total,Male,40 - 44,3209
Antigua and Barbuda,2019,Total,Male,45 - 49,3164
Antigua and Barbuda,2019,Total,Male,50 - 54,3074
Antigua and Barbuda,2019,Total,Male,55 - 59,2659
Antigua and Barbuda,2019,Total,Male,60 - 64,2009
Antigua and Barbuda,2019,Total,Male,65 - 69,1409
Antigua and Barbuda,2019,Total,Male,70 - 74,1022
Antigua and Barbuda,2019,Total,Male,75 - 79,634
Antigua and Barbuda,2019,Total,Male,80 - 84,307
Antigua and Barbuda,2019,Total,Male,85 - 89,243
Antigua and Barbuda,2019,Total,Male,90 - 94,82
Antigua and Barbuda,2019,Total,Male,95 +,31
Antigua and Barbuda,2019,Total,Female,Total,50273
Antigua and Barbuda,2019,Total,Female,0 - 4,3402
Antigua and Barbuda,2019,Total,Female,5 - 9,3391
Antigua and Barbuda,2019,Total,Female,10 - 14,3441
Antigua and Barbuda,2019,Total,Female,15 - 19,3520
Antigua and Barbuda,2019,Total,Female,20 - 24,3907
Antigua and Barbuda,2019,Total,Female,25 - 29,3785
Antigua and Barbuda,2019,Total,Female,30 - 34,3732
Antigua and Barbuda,2019,Total,Female,35 - 39,3736
Antigua and Barbuda,2019,Total,Female,40 - 44,3757
Antigua and Barbuda,2019,Total,Female,45 - 49,3792
Antigua and Barbuda,2019,Total,Female,50 - 54,3562
Antigua and Barbuda,2019,Total,Female,55 - 59,3115
Antigua and Barbuda,2019,Total,Female,60 - 64,2316
Antigua and Barbuda,2019,Total,Female,65 - 69,1670
Antigua and Barbuda,2019,Total,Female,70 - 74,1271
Antigua and Barbuda,2019,Total,Female,75 - 79,816
Antigua and Barbuda,2019,Total,Female,80 - 84,432
Antigua and Barbuda,2019,Total,Female,85 - 89,392
Antigua and Barbuda,2019,Total,Female,90 - 94,161
Antigua and Barbuda,2019,Total,Female,95 +,75
Argentina,2019,Total,Both Sexes,Total,44938712
Argentina,2019,Total,Both Sexes,0,740709
Argentina,2019,Total,Both Sexes,0 - 4,3726162
Argentina,2019,Total,Both Sexes,1,743308
Argentina,2019,Total,Both Sexes,1 - 4,2985453
Argentina,2019,Total,Both Sexes,2,745579
Argentina,2019,Total,Both Sexes,3,747234
Argentina,2019,Total,Both Sexes,4,749332
Argentina,2019,Total,Both Sexes,5,751846
Argentina,2019,Total,Both Sexes,5 - 9,3743931
Argentina,2019,Total,Both Sexes,6,753532
Argentina,2019,Total,Both Sexes,7,754272
Argentina,2019,Total,Both Sexes,8,754243
Argentina,2019,Total,Both Sexes,9,730038
Argentina,2019,Total,Both Sexes,10,719370
Argentina,2019,Total,Both Sexes,10 - 14,3542513
Argentina,2019,Total,Both Sexes,11,712160
Argentina,2019,Total,Both Sexes,12,706506
Argentina,2019,Total,Both Sexes,13,703092
Argentina,2019,Total,Both Sexes,14,701385
Argentina,2019,Total,Both Sexes,15,700881
Argentina,2019,Total,Both Sexes,15 - 19,3508965
Argentina,2019,Total,Both Sexes,16,701126
Argentina,2019,Total,Both Sexes,17,701674
Argentina,2019,Total,Both Sexes,18,702273
Argentina,2019,Total,Both Sexes,19,703011
Argentina,2019,Total,Both Sexes,20,704205
Argentina,2019,Total,Both Sexes,20 - 24,3548389
Argentina,2019,Total,Both Sexes,21,706169
Argentina,2019,Total,Both Sexes,22,709303
Argentina,2019,Total,Both Sexes,23,712998
Argentina,2019,Total,Both Sexes,24,715714
Argentina,2019,Total,Both Sexes,25,716055
Argentina,2019,Total,Both Sexes,25 - 29,3522333
Argentina,2019,Total,Both Sexes,26,713424
Argentina,2019,Total,Both Sexes,27,707262
Argentina,2019,Total,Both Sexes,28,698065
Argentina,2019,Total,Both Sexes,29,687527
Argentina,2019,Total,Both Sexes,30,677072
Argentina,2019,Total,Both Sexes,30 - 34,3287553
Argentina,2019,Total,Both Sexes,31,666944
Argentina,2019,Total,Both Sexes,32,657094
Argentina,2019,Total,Both Sexes,33,647633
Argentina,2019,Total,Both Sexes,34,638810
Argentina,2019,Total,Both Sexes,35,631491
Argentina,2019,Total,Both Sexes,35 - 39,3141871
Argentina,2019,Total,Both Sexes,36,626897
Argentina,2019,Total,Both Sexes,37,625994
Argentina,2019,Total,Both Sexes,38,627667
Argentina,2019,Total,Both Sexes,39,629822
Argentina,2019,Total,Both Sexes,40,628986
Argentina,2019,Total,Both Sexes,40 - 44,3027334
Argentina,2019,Total,Both Sexes,41,622983
Argentina,2019,Total,Both Sexes,42,610387
Argentina,2019,Total,Both Sexes,43,592601
Argentina,2019,Total,Both Sexes,44,572377
Argentina,2019,Total,Both Sexes,45,552405
Argentina,2019,Total,Both Sexes,45 - 49,2579461
Argentina,2019,Total,Both Sexes,46,533048
Argentina,2019,Total,Both Sexes,47,514833
Argentina,2019,Total,Both Sexes,48,497721
Argentina,2019,Total,Both Sexes,49,481454
Argentina,2019,Total,Both Sexes,50,466576
Argentina,2019,Total,Both Sexes,50 - 54,2241959
Argentina,2019,Total,Both Sexes,51,454497
Argentina,2019,Total,Both Sexes,52,445787
Argentina,2019,Total,Both Sexes,53,439860
Argentina,2019,Total,Both Sexes,54,435239
Argentina,2019,Total,Both Sexes,55,430405
Argentina,2019,Total,Both Sexes,55 - 59,2084864
Argentina,2019,Total,Both Sexes,56,424746
Argentina,2019,Total,Both Sexes,57,417904
Argentina,2019,Total,Both Sexes,58,410044
Argentina,2019,Total,Both Sexes,59,401765
Argentina,2019,Total,Both Sexes,60,393375
Argentina,2019,Total,Both Sexes,60 - 64,1879409
Argentina,2019,Total,Both Sexes,61,384879
Argentina,2019,Total,Both Sexes,62,376148
Argentina,2019,Total,Both Sexes,63,367204
Argentina,2019,Total,Both Sexes,64,357803
Argentina,2019,Total,Both Sexes,65,347970
Argentina,2019,Total,Both Sexes,65 - 69,1631170
Argentina,2019,Total,Both Sexes,66,337584
Argentina,2019,Total,Both Sexes,67,326760
Argentina,2019,Total,Both Sexes,68,315338
Argentina,2019,Total,Both Sexes,69,303518
Argentina,2019,Total,Both Sexes,70,291042
Argentina,2019,Total,Both Sexes,70 - 74,1311495
Argentina,2019,Total,Both Sexes,71,277595
Argentina,2019,Total,Both Sexes,72,263027
Argentina,2019,Total,Both Sexes,73,247702
Argentina,2019,Total,Both Sexes,74,232129
Argentina,2019,Total,Both Sexes,75,216911
Argentina,2019,Total,Both Sexes,75 - 79,945129
Argentina,2019,Total,Both Sexes,76,202333
Argentina,2019,Total,Both Sexes,77,188461
Argentina,2019,Total,Both Sexes,78,175238
Argentina,2019,Total,Both Sexes,79,162186
Argentina,2019,Total,Both Sexes,80,149281
Argentina,2019,Total,Both Sexes,80 - 84,627708
Argentina,2019,Total,Both Sexes,81,136829
Argentina,2019,Total,Both Sexes,82,124962
Argentina,2019,Total,Both Sexes,83,113704
Argentina,2019,Total,Both Sexes,84,102932
Argentina,2019,Total,Both Sexes,85,92431
Argentina,2019,Total,Both Sexes,85 - 89,364728
Argentina,2019,Total,Both Sexes,86,82241
Argentina,2019,Total,Both Sexes,87,72383
Argentina,2019,Total,Both Sexes,88,63093
Argentina,2019,Total,Both Sexes,89,54580
Argentina,2019,Total,Both Sexes,90,46791
Argentina,2019,Total,Both Sexes,90 - 94,166561
Argentina,2019,Total,Both Sexes,91,39563
Argentina,2019,Total,Both Sexes,92,32777
Argentina,2019,Total,Both Sexes,93,26517
Argentina,2019,Total,Both Sexes,94,20913
Argentina,2019,Total,Both Sexes,95,16146
Argentina,2019,Total,Both Sexes,95 - 99,48440
Argentina,2019,Total,Both Sexes,96,12221
Argentina,2019,Total,Both Sexes,97,9008
Argentina,2019,Total,Both Sexes,98,6512
Argentina,2019,Total,Both Sexes,99,4553
Argentina,2019,Total,Both Sexes,100 +,8737
Argentina,2019,Total,Male,Total,22050332
Argentina,2019,Total,Male,0,381186
Argentina,2019,Total,Male,0 - 4,1917283
Argentina,2019,Total,Male,1,382490
Argentina,2019,Total,Male,1 - 4,1536097
Argentina,2019,Total,Male,2,383643
Argentina,2019,Total,Male,3,384460
Argentina,2019,Total,Male,4,385504
Argentina,2019,Total,Male,5,386782
Argentina,2019,Total,Male,5 - 9,1926816
Argentina,2019,Total,Male,6,387612
Argentina,2019,Total,Male,7,387976
Argentina,2019,Total,Male,8,387925
Argentina,2019,Total,Male,9,376521
Argentina,2019,Total,Male,10,370675
Argentina,2019,Total,Male,10 - 14,1821015
Argentina,2019,Total,Male,11,366526
Argentina,2019,Total,Male,12,363201
Argentina,2019,Total,Male,13,360996
Argentina,2019,Total,Male,14,359617
Argentina,2019,Total,Male,15,358866
Argentina,2019,Total,Male,15 - 19,1791833
Argentina,2019,Total,Male,16,358518
Argentina,2019,Total,Male,17,358315
Argentina,2019,Total,Male,18,358128
Argentina,2019,Total,Male,19,358006
Argentina,2019,Total,Male,20,358085
Argentina,2019,Total,Male,20 - 24,1797945
Argentina,2019,Total,Male,21,358480
Argentina,2019,Total,Male,22,359444
Argentina,2019,Total,Male,23,360627
Argentina,2019,Total,Male,24,361309
Argentina,2019,Total,Male,25,360827
Argentina,2019,Total,Male,25 - 29,1768349
Argentina,2019,Total,Male,26,358844
Argentina,2019,Total,Male,27,355077
Argentina,2019,Total,Male,28,349769
Argentina,2019,Total,Male,29,343832
Argentina,2019,Total,Male,30,337968
Argentina,2019,Total,Male,30 - 34,1636833
Argentina,2019,Total,Male,31,332394
Argentina,2019,Total,Male,32,327075
Argentina,2019,Total,Male,33,322037
Argentina,2019,Total,Male,34,317359
Argentina,2019,Total,Male,35,313453
Argentina,2019,Total,Male,35 - 39,1556369
Argentina,2019,Total,Male,36,310895
Argentina,2019,Total,Male,37,310105
Argentina,2019,Total,Male,38,310599
Argentina,2019,Total,Male,39,311317
Argentina,2019,Total,Male,40,310547
Argentina,2019,Total,Male,40 - 44,1491146
Argentina,2019,Total,Male,41,307222
Argentina,2019,Total,Male,42,300661
Argentina,2019,Total,Male,43,291532
Argentina,2019,Total,Male,44,281184
Argentina,2019,Total,Male,45,270999
Argentina,2019,Total,Male,45 - 49,1261819
Argentina,2019,Total,Male,46,261112
Argentina,2019,Total,Male,47,251810
Argentina,2019,Total,Male,48,243113
Argentina,2019,Total,Male,49,234785
Argentina,2019,Total,Male,50,227159
Argentina,2019,Total,Male,50 - 54,1087301
Argentina,2019,Total,Male,51,220880
Argentina,2019,Total,Male,52,216211
Argentina,2019,Total,Male,53,212894
Argentina,2019,Total,Male,54,210157
Argentina,2019,Total,Male,55,207290
Argentina,2019,Total,Male,55 - 59,998296
Argentina,2019,Total,Male,56,203989
Argentina,2019,Total,Male,57,200131
Argentina,2019,Total,Male,58,195734
Argentina,2019,Total,Male,59,191152
Argentina,2019,Total,Male,60,186500
Argentina,2019,Total,Male,60 - 64,883685
Argentina,2019,Total,Male,61,181765
Argentina,2019,Total,Male,62,176893
Argentina,2019,Total,Male,63,171892
Argentina,2019,Total,Male,64,166635
Argentina,2019,Total,Male,65,161191
Argentina,2019,Total,Male,65 - 69,745973
Argentina,2019,Total,Male,66,155426
Argentina,2019,Total,Male,67,149459
Argentina,2019,Total,Male,68,143195
Argentina,2019,Total,Male,69,136702
Argentina,2019,Total,Male,70,129940
Argentina,2019,Total,Male,70 - 74,574148
Argentina,2019,Total,Male,71,122755
Argentina,2019,Total,Male,72,115096
Argentina,2019,Total,Male,73,107164
Argentina,2019,Total,Male,74,99193
Argentina,2019,Total,Male,75,91405
Argentina,2019,Total,Male,75 - 79,385901
Argentina,2019,Total,Male,76,83949
Argentina,2019,Total,Male,77,76848
Argentina,2019,Total,Male,78,70121
Argentina,2019,Total,Male,79,63578
Argentina,2019,Total,Male,80,57250
Argentina,2019,Total,Male,80 - 84,230624
Argentina,2019,Total,Male,81,51283
Argentina,2019,Total,Male,82,45708
Argentina,2019,Total,Male,83,40566
Argentina,2019,Total,Male,84,35817
Argentina,2019,Total,Male,85,31349
Argentina,2019,Total,Male,85 - 89,117216
Argentina,2019,Total,Male,86,27117
Argentina,2019,Total,Male,87,23127
Argentina,2019,Total,Male,88,19444
Argentina,2019,Total,Male,89,16179
Argentina,2019,Total,Male,90,13331
Argentina,2019,Total,Male,90 - 94,44963
Argentina,2019,Total,Male,91,10865
Argentina,2019,Total,Male,92,8704
Argentina,2019,Total,Male,93,6844
Argentina,2019,Total,Male,94,5219
Argentina,2019,Total,Male,95,3891
Argentina,2019,Total,Male,95 - 99,11155
Argentina,2019,Total,Male,96,2851
Argentina,2019,Total,Male,97,2025
Argentina,2019,Total,Male,98,1424
Argentina,2019,Total,Male,99,964
Argentina,2019,Total,Male,100 +,1662
Argentina,2019,Total,Female,Total,22888380
Argentina,2019,Total,Female,0,359523
Argentina,2019,Total,Female,0 - 4,1808879
Argentina,2019,Total,Female,1,360818
Argentina,2019,Total,Female,1 - 4,1449356
Argentina,2019,Total,Female,2,361936
Argentina,2019,Total,Female,3,362774
Argentina,2019,Total,Female,4,363828
Argentina,2019,Total,Female,5,365064
Argentina,2019,Total,Female,5 - 9,1817115
Argentina,2019,Total,Female,6,365920
Argentina,2019,Total,Female,7,366296
Argentina,2019,Total,Female,8,366318
Argentina,2019,Total,Female,9,353517
Argentina,2019,Total,Female,10,348695
Argentina,2019,Total,Female,10 - 14,1721498
Argentina,2019,Total,Female,11,345634
Argentina,2019,Total,Female,12,343305
Argentina,2019,Total,Female,13,342096
Argentina,2019,Total,Female,14,341768
Argentina,2019,Total,Female,15,342015
Argentina,2019,Total,Female,15 - 19,1717132
Argentina,2019,Total,Female,16,342608
Argentina,2019,Total,Female,17,343359
Argentina,2019,Total,Female,18,344145
Argentina,2019,Total,Female,19,345005
Argentina,2019,Total,Female,20,346120
Argentina,2019,Total,Female,20 - 24,1750444
Argentina,2019,Total,Female,21,347689
Argentina,2019,Total,Female,22,349859
Argentina,2019,Total,Female,23,352371
Argentina,2019,Total,Female,24,354405
Argentina,2019,Total,Female,25,355228
Argentina,2019,Total,Female,25 - 29,1753984
Argentina,2019,Total,Female,26,354580
Argentina,2019,Total,Female,27,352185
Argentina,2019,Total,Female,28,348296
Argentina,2019,Total,Female,29,343695
Argentina,2019,Total,Female,30,339104
Argentina,2019,Total,Female,30 - 34,1650720
Argentina,2019,Total,Female,31,334550
Argentina,2019,Total,Female,32,330019
Argentina,2019,Total,Female,33,325596
Argentina,2019,Total,Female,34,321451
Argentina,2019,Total,Female,35,318038
Argentina,2019,Total,Female,35 - 39,1585502
Argentina,2019,Total,Female,36,316002
Argentina,2019,Total,Female,37,315889
Argentina,2019,Total,Female,38,317068
Argentina,2019,Total,Female,39,318505
Argentina,2019,Total,Female,40,318439
Argentina,2019,Total,Female,40 - 44,1536188
Argentina,2019,Total,Female,41,315761
Argentina,2019,Total,Female,42,309726
Argentina,2019,Total,Female,43,301069
Argentina,2019,Total,Female,44,291193
Argentina,2019,Total,Female,45,281406
Argentina,2019,Total,Female,45 - 49,1317642
Argentina,2019,Total,Female,46,271936
Argentina,2019,Total,Female,47,263023
Argentina,2019,Total,Female,48,254608
Argentina,2019,Total,Female,49,246669
Argentina,2019,Total,Female,50,239417
Argentina,2019,Total,Female,50 - 54,1154658
Argentina,2019,Total,Female,51,233617
Argentina,2019,Total,Female,52,229576
Argentina,2019,Total,Female,53,226966
Argentina,2019,Total,Female,54,225082
Argentina,2019,Total,Female,55,223115
Argentina,2019,Total,Female,55 - 59,1086568
Argentina,2019,Total,Female,56,220757
Argentina,2019,Total,Female,57,217773
Argentina,2019,Total,Female,58,214310
Argentina,2019,Total,Female,59,210613
Argentina,2019,Total,Female,60,206875
Argentina,2019,Total,Female,60 - 64,995724
Argentina,2019,Total,Female,61,203114
Argentina,2019,Total,Female,62,199255
Argentina,2019,Total,Female,63,195312
Argentina,2019,Total,Female,64,191168
Argentina,2019,Total,Female,65,186779
Argentina,2019,Total,Female,65 - 69,885197
Argentina,2019,Total,Female,66,182158
Argentina,2019,Total,Female,67,177301
Argentina,2019,Total,Female,68,172143
Argentina,2019,Total,Female,69,166816
Argentina,2019,Total,Female,70,161102
Argentina,2019,Total,Female,70 - 74,737347
Argentina,2019,Total,Female,71,154840
Argentina,2019,Total,Female,72,147931
Argentina,2019,Total,Female,73,140538
Argentina,2019,Total,Female,74,132936
Argentina,2019,Total,Female,75,125506
Argentina,2019,Total,Female,75 - 79,559228
Argentina,2019,Total,Female,76,118384
Argentina,2019,Total,Female,77,111613
Argentina,2019,Total,Female,78,105117
Argentina,2019,Total,Female,79,98608
Argentina,2019,Total,Female,80,92031
Argentina,2019,Total,Female,80 - 84,397084
Argentina,2019,Total,Female,81,85546
Argentina,2019,Total,Female,82,79254
Argentina,2019,Total,Female,83,73138
Argentina,2019,Total,Female,84,67115
Argentina,2019,Total,Female,85,61082
Argentina,2019,Total,Female,85 - 89,247512
Argentina,2019,Total,Female,86,55124
Argentina,2019,Total,Female,87,49256
Argentina,2019,Total,Female,88,43649
Argentina,2019,Total,Female,89,38401
Argentina,2019,Total,Female,90,33460
Argentina,2019,Total,Female,90 - 94,121598
Argentina,2019,Total,Female,91,28698
Argentina,2019,Total,Female,92,24073
Argentina,2019,Total,Female,93,19673
Argentina,2019,Total,Female,94,15694
Argentina,2019,Total,Female,95,12255
Argentina,2019,Total,Female,95 - 99,37285
Argentina,2019,Total,Female,96,9370
Argentina,2019,Total,Female,97,6983
Argentina,2019,Total,Female,98,5088
Argentina,2019,Total,Female,99,3589
Argentina,2019,Total,Female,100 +,7075
Argentina,2019,Urban,Both Sexes,Total,41317551
Argentina,2019,Urban,Both Sexes,0 - 4,3353779
Argentina,2019,Urban,Both Sexes,5 - 9,3369490
Argentina,2019,Urban,Both Sexes,10 - 14,3218541
Argentina,2019,Urban,Both Sexes,15 - 19,3200146
Argentina,2019,Urban,Both Sexes,20 - 24,3208449
Argentina,2019,Urban,Both Sexes,25 - 29,3229000
Argentina,2019,Urban,Both Sexes,30 - 34,3056715
Argentina,2019,Urban,Both Sexes,35 - 39,2926659
Argentina,2019,Urban,Both Sexes,40 - 44,2827240
Argentina,2019,Urban,Both Sexes,45 - 49,2403765
Argentina,2019,Urban,Both Sexes,50 - 54,2085431
Argentina,2019,Urban,Both Sexes,55 - 59,1939569
Argentina,2019,Urban,Both Sexes,60 - 64,1746432
Argentina,2019,Urban,Both Sexes,65 - 69,1515761
Argentina,2019,Urban,Both Sexes,70 - 74,1219092
Argentina,2019,Urban,Both Sexes,75 - 79,878565
Argentina,2019,Urban,Both Sexes,80 - 84,585013
Argentina,2019,Urban,Both Sexes,85 - 89,341954
Argentina,2019,Urban,Both Sexes,90 - 94,157441
Argentina,2019,Urban,Both Sexes,95 - 99,46226
Argentina,2019,Urban,Both Sexes,100 +,8283
Argentina,2019,Urban,Male,Total,20125215
Argentina,2019,Urban,Male,0 - 4,1724639
Argentina,2019,Urban,Male,5 - 9,1730604
Argentina,2019,Urban,Male,10 - 14,1650364
Argentina,2019,Urban,Male,15 - 19,1628790
Argentina,2019,Urban,Male,20 - 24,1615163
Argentina,2019,Urban,Male,25 - 29,1607556
Argentina,2019,Urban,Male,30 - 34,1513163
Argentina,2019,Urban,Male,35 - 39,1446581
Argentina,2019,Urban,Male,40 - 44,1387782
Argentina,2019,Urban,Male,45 - 49,1167221
Argentina,2019,Urban,Male,50 - 54,999721
Argentina,2019,Urban,Male,55 - 59,916797
Argentina,2019,Urban,Male,60 - 64,809633
Argentina,2019,Urban,Male,65 - 69,682076
Argentina,2019,Urban,Male,70 - 74,523347
Argentina,2019,Urban,Male,75 - 79,350588
Argentina,2019,Urban,Male,80 - 84,209704
Argentina,2019,Urban,Male,85 - 89,107567
Argentina,2019,Urban,Male,90 - 94,41826
Argentina,2019,Urban,Male,95 - 99,10540
